drizzle-findMany,drizzle-findMany-filter-paginate-order,drizzle-findMany-1-level-nesting,drizzle-findFirst,drizzle-findFirst-1-level-nesting,drizzle-findUnique,drizzle-findUnique-1-level-nesting,drizzle-create,drizzle-nested-create,drizzle-update,drizzle-nested-update,drizzle-upsert,drizzle-nested-upsert,drizzle-delete
120.74227699986659,6.226581000024453,967.276062999852,5.03100399998948,7.476758999982849,4.95117300003767,6.555163000011817,6.845995000097901,18.089310000184923,7.71169100003317,14.773218000074849,5.514105999842286,13.341488000005484,6.909355999901891
79.97148999990895,8.291734999977052,988.6188779999502,7.392679000040516,9.784585000015795,7.609101000009105,8.804057999979705,8.15708400006406,32.18249300005846,8.785338999936357,20.237392999930307,8.015992000000551,20.22121399990283,9.538432999979705
63.657279999926686,3.0623299998696893,1025.9732309998944,2.6452079999726266,3.9990169999655336,2.2748650000430644,3.8244450001511723,3.187271000118926,9.195461000083014,3.045170000055805,6.8602049998007715,5.5987470000982285,6.899936000118032,4.128558000084013
73.01026199990883,5.389535999856889,1057.7756439999212,4.750660999910906,6.121780999936163,4.699381000129506,6.886195000028238,5.1437939999159425,16.358217999804765,5.15022400021553,12.380321000004187,5.030562999891117,12.346791999880224,6.419722999911755
79.30584399984218,7.787862000055611,1093.382181999972,7.716321000130847,9.407422000076622,7.924771999940276,9.054789999965578,8.581697000190616,26.03066200017929,8.784207999939099,32.00002200016752,22.3328090000432,27.173329999903217,10.737090999959037
64.76413600007072,2.6052369999233633,1152.6890549999662,3.3306619999930263,4.284088999964297,1.9877029999624938,3.7919949998613447,2.7153280000202358,7.729721000185236,2.596307000145316,5.446005999809131,2.538856999948621,5.844459000043571,4.017665999941528
77.04936899989843,5.4830060000531375,1155.6227359999903,4.718231000006199,7.20545700006187,4.975412999978289,6.199171000160277,5.5188060000073165,21.06529900012538,5.512464999919757,13.166816000128165,5.684617999941111,12.941865999950096,7.38167899986729
83.69427199987695,9.774704999988899,1205.510488,7.365877999924123,9.137930000200868,7.069207000080496,9.122630000114441,10.247808000072837,25.757887999992818,7.620579999871552,19.69243000005372,8.328174999915063,19.92665100004524,9.730744000058621
66.95493200002238,3.5127029998693615,1246.0878350001294,2.8280980000272393,4.328558000037447,2.544575999956578,4.444898999994621,3.622472999850288,10.129105999832973,3.341012000106275,7.53506000014022,3.429052999941632,7.694631000049412,5.02163300011307
100.76172400009818,6.417362000094727,1285.176317999838,6.947795999934897,6.453343000030145,4.682211000006646,7.0925670000724494,6.570154000073671,16.713138999883085,5.1743040001019835,13.026295999996364,6.785705000162125,20.06679300009273,7.355457999976352
62.89090500003658,2.4015460000373423,1329.5777110001072,2.402025999967009,4.058356999885291,2.726657999912277,4.179517999989912,2.775328000076115,8.261023999890313,2.735837999964133,6.316922000143677,2.907949000131339,5.965309999883175,4.666901000076905
72.5140000001993,40.735779999988154,1344.1049780000467,5.493907000171021,6.84472499997355,4.643471000017598,6.514693999895826,5.15923499991186,16.19787700008601,5.138914000010118,26.389224000042304,5.206404000055045,13.168126999866217,7.858282000059262
82.26813500002027,7.855851999949664,1387.5216159999836,7.783191000111401,9.358001000015065,7.390229000011459,9.91748599987477,9.049809999996796,27.261700000148267,8.070353999966756,20.211024000076577,8.049633000046015,21.24213199992664,9.907305999891832
67.36419699992985,3.1026600000914186,1429.8459270000458,3.074140999931842,4.757090999977663,2.563516999827698,4.612931000068784,3.533922999864444,10.272728000069037,2.9977800000924617,7.581640000222251,3.25253100018017,8.254463999997824,5.322576000122353
68.11594899999909,4.714360999874771,1487.668314000126,4.661840999964625,6.516093999845907,4.409979999996722,6.207871000049636,5.146673999959603,15.92316500004381,5.054362999973819,11.484655000036582,6.076340000145137,12.517622000072151,7.230917999986559
82.69249800010584,8.46590599999763,1521.7206089999527,7.507978999987245,9.442183000035584,7.986773999873549,9.400081999832764,8.68339699995704,27.528551999945194,7.789741999935359,18.284052000148222,8.006924000103027,19.39811800001189,9.904355000006035
66.43763000005856,3.0927499998360872,1573.1903099999763,2.4217959998641163,4.581689999904484,2.2946450000163168,4.396359000122175,2.8817189999390393,9.062990000005811,3.0054590001236647,6.409211999969557,2.8784189999569207,6.886464999988675,5.077403999865055
71.89134600013494,5.386404999997467,1550.0865169998724,7.78122100001201,8.829228000016883,4.776170999975875,6.7184439999982715,5.771289000054821,17.320736000081524,5.056223000166938,13.58926000003703,8.985009000170976,16.751000999938697,7.6905610000249
77.60605399985798,7.2202980001457036,1272.5226169999223,6.936805999837816,8.694027999881655,7.121387999970466,8.690217999974266,7.555460000177845,25.549969000043347,7.440219999989495,18.82874400005676,8.39908599993214,18.549664000049233,10.212197000160813
75.4790099998936,6.505192999960855,1294.7960079999175,7.3241079999133945,10.156077000079677,7.232257999945432,10.616540000075474,7.589889999944717,23.149882999947295,7.382728999946266,17.292105000000447,8.280434000073,18.893454999895766,10.534830000018701
71.61506600002758,4.709690999938175,1313.5024540000595,5.071792999980971,6.735533999977633,4.726990999886766,7.7593509999569505,5.657986999955028,19.52109900000505,5.582086999900639,12.345152999972925,5.172174999956042,13.126556999981403,8.102384000085294
78.10639799991623,6.974766000173986,1304.7203279999085,13.918081999989226,10.155466999858618,7.294529000064358,9.280022999970242,10.355259000090882,27.96995499986224,7.680651000002399,18.837965999962762,8.235524999909103,19.422807999886572,9.896974999923259
65.06386099988595,2.201955000171438,1334.7775489999913,3.56480300007388,3.9718560001347214,1.9241629999596626,4.2959890000056475,2.7416389998979867,8.712138999952003,2.4455959999468178,5.92342899995856,2.6655669999308884,6.069640000117943,4.619970999890938
72.81153400009498,4.67540100007318,1346.0397799999919,4.877961999969557,6.626373999984935,4.682701000012457,6.948146000038832,5.622037000022829,18.16395099996589,4.9985829999204725,12.906975999940187,5.425976000027731,13.084176999982446,7.984312999993563
77.85309699992649,7.344907999970019,1355.7299780000467,7.919641999993473,8.845638999948278,11.750429000006989,9.466092999791726,8.17571400012821,25.1820960000623,8.049223999958485,19.565029999939725,8.048383000073954,19.538019000086933,9.975376000162214
67.17031600000337,3.1212009999435395,1364.8287639999762,2.7853689999319613,4.421898999949917,2.3613550001755357,4.537629999918863,3.5244830001611263,11.600447000004351,3.5479139999952167,7.682701000012457,3.177220999961719,7.886301999911666,6.097199999960139
69.45755000016652,5.42925599985756,1372.401818000013,4.579230000032112,6.648214000044391,4.481128999963403,6.989685999928042,5.615366999991238,16.12770799989812,5.349625000031665,12.72557400004007,5.5349059998989105,12.709924000082538,7.585900999838486
79.20811600005254,7.568321000086144,1406.6226610001177,7.401989000150934,10.357088000047952,8.305805000010878,9.406491999980062,8.91906899982132,30.11244900012389,8.056153000099584,19.55677999998443,9.824444999918342,19.33402800001204,10.111936999950558
67.74016900011338,2.682857999810949,1401.8412030001637,7.672570999944583,5.063664000015706,2.749347999924794,4.960431999992579,3.4364320000167936,10.56432000012137,3.5264029998797923,8.009982999879867,3.2296810001134872,7.883372000185773,9.739915000041947
65.16818199981935,2.9344200000632554,1419.176835999824,2.8429289998020977,4.943242999957874,2.958040000172332,4.768082000082359,3.3779929999727756,10.822451999876648,3.099190999986604,7.644010999938473,3.2965220001060516,7.867221999913454,5.938789999810979
77.69437500019558,6.870995000004768,1443.6671160000842,7.29066800000146,9.097609999822453,7.500048999907449,9.742804999928921,8.905998999951407,29.235024000052363,7.8158120000734925,18.850154999876395,7.650150999892503,25.861742000095546,10.190216999966651
73.16462399996817,5.156783999875188,1469.2852930000518,4.393458999926224,7.526468999916688,4.167396999895573,6.494031999958679,4.982532999943942,14.550786999985576,4.904423000058159,10.778420999879017,4.766640999820083,11.26998500013724,7.909231999889016
63.486791000002995,2.612587000010535,1470.7971439999528,2.6568370000459254,4.534568999893963,2.3023550000507385,4.387789000058547,3.1832110001705587,9.291791999945417,2.9967499999329448,6.6245240001007915,2.747028000187129,6.824785000178963,5.278485999908298
84.788840000052,8.153013999806717,1569.5216059999075,7.912713000085205,10.915063000051305,18.63544400013052,9.697554000187665,8.297114999964833,28.56669000000693,8.916239000158384,19.66730899992399,9.007638999959454,19.971533000003546,11.565927000017837
72.73342399997637,5.285196000011638,1545.5693380001467,37.24456800008193,7.456160000059754,4.796331000048667,6.9980959999375045,5.447606000117958,16.601240999996662,5.214454000117257,12.515012999996543,5.174934000009671,11.920380000025034,7.437649999978021
67.81985100009479,2.9463599999435246,1567.3358970000409,2.8727489998564124,4.988983000162989,2.760778000112623,4.952762000029907,3.4696829998865724,10.178107999963686,3.078190000029281,7.5478399998974055,2.9965400001965463,7.567269999999553,5.6392680001445115
80.06674199993722,7.660211000125855,1185.8040079998318,7.26339800003916,9.385903999907896,6.934965999796987,9.498392000095919,7.796441999962553,26.118873999919742,8.035063999937847,19.99844400002621,7.945482999784872,20.184605000074953,10.231658000033349
69.57350299996324,4.994642999954522,1228.094471000135,5.097152999835089,6.630424000089988,29.125443999888375,39.927665000082925,27.476071999873966,18.208491999888793,5.489106999943033,13.397819000063464,5.546616999898106,13.988252999959514,9.193042000057176
81.77011299994774,7.664060999872163,1245.0010639999527,7.524449999909848,15.774896000046283,14.218803999945521,8.9332000000868,8.041913000168279,32.30020499997772,8.19824399985373,18.99842600012198,8.106283999979496,19.854492000071332,10.080298000015318
63.91028599999845,2.5830070001538843,1242.7872079999652,2.7707179998978972,4.15087700006552,2.6514769999776036,5.224015000043437,3.0955209999810904,9.233660999918357,3.338961999863386,7.1357770001050085,2.777997999917716,6.6686439998447895,4.771880999905989
71.67315300018527,18.528283999999985,1262.856080000056,5.788278999971226,6.528572999872267,4.535029999911785,6.915715999901295,5.624927000142634,16.57006900012493,5.182174000190571,11.68371699983254,5.304195000091568,11.935860000085086,7.423049000091851
82.09060300001875,7.503190000075847,1273.4389490000904,9.294150999980047,9.611793999793008,7.186928000068292,8.902169000124559,7.648461000062525,25.133725999854505,7.822992000030354,19.71869200002402,8.138204000191763,20.716676000040025,10.08911699987948
66.96793199982494,2.8337989998981357,1277.3059240002185,2.346606000093743,4.392469000071287,2.1211340001318604,3.899174999911338,2.9179589999839664,8.545677000191063,2.9230090000201017,7.173366999952123,3.372961999848485,7.2796979998238385,4.677119999891147
72.76531199994497,4.864842000184581,1304.5640269999858,5.144643999869004,7.200246999971569,17.208592999959365,7.25293800001964,5.751068000216037,17.56110699987039,5.235935000004247,21.843643999891356,8.20569400000386,13.615698999958113,10.972842999966815
86.02897999994457,8.119983999989927,1970.2247119999956,7.338428999995813,9.351361999986693,7.246337999822572,9.06773000000976,7.8555819999892265,26.554536999901757,8.151343999896199,20.24031400005333,8.437155999941751,21.36409100005403,9.901305000064895
66.1784789999947,2.8065390000119805,1630.7839579998981,2.738217999925837,4.335427999962121,2.31493499991484,4.206058000214398,2.956070000072941,8.093553999904543,2.625687000108883,6.1585999999661,2.6806380001362413,6.057040000101551,4.702301000012085
70.05893299984746,5.019583000103012,1372.6548190000467,3.960206000134349,6.93412599992007,4.752762000076473,6.49129300005734,5.5319969998672605,18.661794000072405,4.973302999977022,12.036420000018552,5.1342139998450875,12.820425000041723,6.809765999903902
80.60821400000714,6.138960999902338,1382.744854999939,7.3711989999283105,9.459993000142276,6.845315000042319,9.290440999902785,9.02642900007777,25.98393200011924,7.692350999917835,19.099587000207976,7.418099999893457,18.744514000136405,9.510122000006959
69.29454699996859,2.3890259999316186,1358.2866380000487,2.226984999841079,4.427889000158757,2.0043930001556873,4.04012699984014,2.81794900004752,8.60556700010784,2.591497000074014,6.264041000045836,2.911959000164643,6.9877159998286515,4.665821000002325
72.99493399984203,5.090533000184223,1407.8434059999418,5.153173999860883,7.083826999878511,5.007482999935746,7.391318999929354,5.938628999982029,19.0561770000495,7.080736999865621,13.820671000052243,5.585266999900341,13.539299000054598,7.742301000049338
73.8374589998275,5.384135000174865,1584.7182610000018,5.521576999919489,7.460338999982923,4.933762000175193,7.47942900005728,5.1528939998243,16.699630999937654,5.364225999917835,14.132263999897987,5.368515999987721,13.377397999865934,8.13540400005877
81.48183900001459,7.170796999940649,1509.4552400000393,7.940673000179231,10.321128000039607,7.558999999891967,9.144500999944285,8.453927000053227,26.73932799999602,8.124693999998271,20.60434600012377,8.350404999917373,20.33886400004849,10.545048999832943
78.52551800012589,7.011206000111997,1470.2674820001703,7.508820000104606,9.57057400001213,9.872525000013411,10.237207000143826,7.7364509999752045,25.806052000029013,8.322424999903888,20.38215499999933,7.931023000041023,18.984105999814346,10.140796999912709
72.27575800009072,4.875813000136986,1494.2952710001264,4.939201999921352,9.075740000000224,4.583670000080019,6.587944000028074,5.200405000010505,18.06563900015317,5.012342999922112,12.656954000005499,5.247764999978244,12.829025000100955,8.203035000013188
81.0155950000044,8.01564300013706,872.0540879999753,7.838901999872178,8.91133900010027,7.90786200016737,8.687908000079915,8.850949000101537,28.601999999955297,8.04727300000377,20.354053999995813,7.94034199998714,20.847378000151366,9.56910299998708
79.03361199982464,7.306509000016376,890.6549549999181,7.773121000034735,8.454425000119954,6.904795999871567,8.514396000187844,7.622320999857038,30.010608999989927,8.353195999981835,21.21535999979824,8.200884000165388,19.99009200022556,9.04535000002943
69.70745999994688,3.148991000140086,927.1421270000283,2.3011750001460314,3.251341999974102,1.9926030000206083,3.178251000121236,2.8963590001221746,7.7496510001365095,2.446686000097543,5.757358000148088,2.6870569998864084,6.070490000071004,4.201098000165075
70.64654599991627,4.497239999938756,953.1281740001868,5.290934999939054,6.072129999985918,4.752222000155598,6.00578000000678,5.345335999969393,16.985252999933437,5.255074999993667,12.727933999849483,7.2332569998689,12.204450000077486,6.627173000015318
77.51352200005203,6.8871950001921505,982.7150399999227,7.442179000005126,9.236831000074744,7.533880000002682,9.038280999986455,8.049702999880537,26.186092999996617,7.942233000183478,19.719030000036582,8.3313850001432,20.45473499991931,11.556708000134677
65.46356199984439,3.014160000020638,1024.0317730000243,2.8222089998889714,4.177647999953479,2.7660080001223832,4.21736800018698,3.3915519998408854,9.756595000158995,3.5347239999100566,7.344948000041768,2.9757089999038726,7.4783489999827,4.47707000002265
72.62994899996556,9.66572399996221,1054.0731049999595,4.963803000049666,6.138700000010431,4.576839999994263,5.991140000056475,7.816722000017762,17.733447999926284,5.457046000054106,13.519759000046179,5.268283999990672,13.67411999986507,7.033835999900475
84.94194000004791,7.389839000068605,1088.2380659999326,7.628161000087857,8.61202699993737,7.077926999889314,9.212540999986231,7.841401000041515,26.012352000223473,9.216141000157222,19.395457999780774,8.099213999928907,19.740320000099018,9.697054000105709
62.36367099988274,2.573306999867782,1117.1100260000676,2.5193370000924915,3.6613749999087304,2.547076999908313,3.601323999930173,3.1325109999161214,9.374361999798566,3.1087499998975545,6.780495000071824,2.948659999994561,6.600094000110403,4.497549999970943
80.72396299988031,5.1776039998512715,1156.3345039999112,4.613701000111178,6.3022620000410825,4.723281000042334,7.751202000072226,5.352544999914244,17.728986999951303,6.535813000053167,12.209000000031665,6.027350000105798,13.254278000211343,6.745254999957979
79.47379600000568,7.9791330001316965,1200.893049000064,7.319918000139296,9.08811999997124,7.9113219999708235,9.110319999977946,7.903653000015765,25.38805800001137,8.27501400001347,19.470298000145704,7.77777099981904,18.308711000019684,9.043659999966621
65.68253599992022,2.461056999862194,1211.6005489998497,2.3459959998726845,3.7236039999406785,1.9085520000662655,3.57672300003469,2.7624280001036823,9.478333000093699,2.7820089999586344,5.865908999927342,2.6008269998710603,5.946819999953732,4.541740000015125
71.03149900003336,4.381589000113308,1244.2515940000303,4.78718200000003,6.553512999787927,4.54751000017859,7.526370000094175,5.75905800005421,17.714676999952644,6.252022000029683,11.85082900011912,5.0326730001252145,11.454395999899134,6.521702999947593
83.36222000000998,6.1272499999031425,1268.4056039999705,7.926182999974117,9.76219499995932,7.970973000163212,9.855555000016466,9.268130999989808,25.297546999994665,7.620239999843761,19.227726999903098,8.00151399988681,20.044283000053838,9.670224000001326
65.45162199996412,2.8731889999471605,1336.1828209999949,3.9313060001004487,4.2704289997927845,2.1461839999537915,4.2837179999332875,4.591290999902412,10.128557000076398,3.214721000054851,6.8643159999046475,2.7012679998297244,7.065726999891922,5.493535999907181
74.08073000004515,5.099233999848366,1368.0769479998853,5.185704999836162,6.727203999878839,4.738571000052616,6.972715999931097,5.985619999933988,17.812748999800533,5.728406999958679,15.071219000034034,5.722477999981493,14.062333000125363,7.448619999922812
