typeorm-findMany,typeorm-findMany-filter-paginate-order,typeorm-findMany-1-level-nesting,typeorm-findFirst,typeorm-findFirst-1-level-nesting,typeorm-findUnique,typeorm-findUnique-1-level-nesting,typeorm-create,typeorm-nested-create,typeorm-update,typeorm-nested-update,typeorm-upsert,typeorm-nested-upsert,typeorm-delete
12.66363100009039,1.978817000053823,72.01146099995822,1.2998410002328455,10.654114000033587,0.9036380001343787,16.860818000044674,7.615496999584138,7.091021999716759,2.0029770000837743,3.8365440000779927,4.500510000158101,5.921242000069469,7.535375999752432
7.224194000009447,2.1203580000437796,63.152353999670595,1.207191000226885,10.341072000097483,0.8159380001015961,16.192131999880075,3.858433000277728,6.15905399993062,1.5116030001081526,3.3804600001312792,4.996472999919206,5.9966919999569654,4.231166999787092
5.275797000154853,1.4523129998706281,60.697682000231,0.9342380003072321,6.528167000040412,0.7151460000313818,2.545892999973148,3.413310000207275,5.841171000152826,3.691382999997586,3.583161999937147,4.222887000069022,4.493300000205636,3.6740419999696314
4.719012000132352,1.4739330001175404,56.03386200033128,0.920208000112325,6.515527000185102,0.7177059999667108,2.558273000176996,2.923466000240296,5.053425000049174,2.337999999988824,3.523510000202805,3.5441009998321533,3.962855000048876,2.6721340003423393
4.922232999932021,1.5014130002819002,58.66207499988377,1.0322399996221066,6.745319999754429,0.7909969999454916,2.8846559999510646,3.272588999941945,5.1965959998779,1.4631029996089637,3.2786790002137423,3.20540799992159,4.213977000210434,2.93846599990502
4.848011999856681,1.544163000304252,58.36808199994266,1.0322589999996126,6.748828999698162,0.726245999801904,2.758533999789506,3.8582639996893704,4.906053999904543,1.5814739996567369,3.405999999959022,3.257937999907881,3.9583850000053644,3.116877000313252
4.950273999944329,1.476502999663353,59.77995599992573,0.9914690000005066,6.925210999790579,0.7735560000874102,3.0597970001399517,3.3206790001131594,5.257937000133097,1.8197559998370707,3.59137099981308,3.505481000058353,4.541290000081062,3.162177999969572
4.9890839997678995,1.6142740002833307,59.29865100001916,0.9682889999821782,6.767310000024736,0.704626000020653,2.81258499994874,2.9535159999504685,4.964004000183195,2.0605979999527335,3.2136080004274845,3.335618999786675,4.098385999910533,3.4178900001570582
4.913182999938726,1.4836729997768998,58.84960799990222,2.1143279997631907,7.896130000241101,0.7717870003543794,3.8443530001677573,3.7770730000920594,5.620959999971092,1.503893000073731,3.1539179999381304,3.2753889998421073,4.307058000005782,3.1334379999898374
5.052544999867678,1.548462999984622,56.142864000052214,1.027629000134766,7.215123999863863,0.77843700023368,3.1891989996656775,3.107988000381738,4.925923000089824,1.404211999848485,4.560719999950379,3.393730000127107,4.811871999874711,3.4336510002613068
5.027804999612272,1.5601640003733337,58.44112499989569,1.0860000001266599,7.397965000011027,0.7483660001307726,3.3357100002467632,3.1083579999394715,4.846402000170201,1.4198630000464618,3.3906000000424683,3.467350000049919,3.9830849999561906,3.224499000236392
5.021474000066519,1.676624999847263,56.47743499977514,1.179830000270158,7.990402000024915,0.9635280002839863,3.6915829996578395,3.458769999910146,5.620129000395536,1.595354000106454,3.6144610000774264,3.8258840003982186,4.723081999924034,3.374019999988377
5.1781659997068346,1.645665000192821,55.62911000009626,1.0952900000847876,7.710647999774665,0.7657269998453557,3.6243620002642274,2.894054999575019,4.7796320002526045,1.4565420001745224,3.32027899986133,4.184607000090182,4.290938000194728,3.3805190003477037
5.109674999956042,1.6033349996432662,57.37602600036189,1.085448999889195,7.6585869998671114,0.8065770003013313,3.574831999838352,2.923646000213921,4.780782999936491,1.9042469998821616,3.392610000446439,3.5551719996146858,4.099016000051051,3.6622519996017218
5.09474499989301,1.5372830000706017,56.31674599973485,1.0934199998155236,7.707458000164479,0.886668000370264,3.746643000282347,2.988005999941379,5.0766940000467,1.6391439996659756,3.235328999813646,3.44164100009948,4.157316999975592,3.536641000304371
5.194676000159234,1.5883940001949668,57.91744099976495,1.194189999718219,7.940500000026077,0.7681770003400743,3.8128140000626445,2.964356000069529,4.942164000123739,1.6276950002647936,3.477051000110805,4.5973209999501705,4.3237580000422895,3.4642210002057254
5.159055000171065,1.5625430000945926,56.56000899989158,1.1204800000414252,8.031090999953449,0.8174780001863837,3.937776000238955,3.5701119997538626,6.112913999706507,1.7821860001422465,3.257828999776393,3.3522499999962747,4.061545999720693,3.4820199999958277
5.255776000209153,1.5929839997552335,58.76162899984047,1.1569010000675917,8.015310000162572,0.8999780002050102,3.878703999798745,2.8532560002058744,4.915383999701589,2.3508209995925426,3.508830999955535,3.3204890000633895,4.3017770000733435,3.552250999957323
5.331176999956369,1.632254000287503,56.88216100027785,1.1095090000890195,8.214871999807656,0.7800469999201596,4.037545999977738,2.8065249999053776,4.812142999842763,1.456313000060618,3.0600970000959933,4.0217750002630055,3.9769150000065565,3.8539439998567104
5.689720999915153,1.6515449997968972,59.030542000196874,1.1805910002440214,13.895392999984324,0.9271390000358224,16.688327999785542,3.58359199995175,5.722290000412613,1.6495850002393126,4.015485000330955,3.9468249999918044,4.853724000044167,3.9485050002112985
5.382137999869883,1.6602540002204478,60.18197100004181,1.1619609999470413,13.942123000044376,0.7685769996605814,16.36004599975422,2.8668349999934435,4.795442000031471,1.4030530001036823,3.2580789998173714,3.2769689997658134,4.212017999961972,3.8294039997272193
5.4671980002895,1.5998740000650287,60.069971000310034,1.1582309999503195,14.08284500008449,0.7702269996516407,16.599667000118643,3.3794800001196563,7.120951999910176,1.7463449998758733,3.3706189999356866,3.4783210000023246,4.042646000161767,4.062166000250727
4.865373000036925,1.8573259999975562,61.5766050000675,0.8988080001436174,13.975992999970913,0.7671770001761615,16.006782000418752,2.9306860002689064,4.852262000087649,1.367411999963224,3.19798900000751,3.3901300001889467,4.079645999707282,4.872051999904215
5.16012499993667,1.507503000088036,62.238429999910295,1.0984800001606345,14.425288999918848,0.800507000181824,16.783058000262827,2.8401349997147918,4.788521999958903,1.4947330001741648,3.388329999987036,3.2217779997736216,3.7543930001556873,3.801272999960929
5.368226999882609,1.7520150002092123,57.7515110000968,1.175230000168085,15.062882999889553,0.934317999985069,17.729096999857575,3.3936100001446903,5.836041999980807,1.7202349998988211,3.6202610000036657,6.866211000364274,24.25283299991861,4.179498000070453
5.284167000092566,1.6001349999569356,56.33336800010875,1.0759499999694526,14.121385000180453,0.8005969999358058,15.999911000020802,3.019406999927014,4.7325619999319315,1.4513129997067153,3.023405999876559,3.174616999924183,3.9043050003238022,4.17363699991256
5.303487000055611,1.5276140002533793,57.642750000115484,1.7294549997895956,14.211366000119597,0.7896569999866188,16.019601999782026,3.188047999981791,4.993103999644518,1.6872250000014901,4.041925999801606,3.3163499999791384,3.8382939998991787,3.9630350000225008
5.528019000310451,1.8639259999617934,60.315280000213534,1.1568300002254546,14.222754999995232,0.7800369998440146,16.114572000224143,2.8940059999004006,4.788482999894768,1.4568830002099276,3.6851329999044538,3.238788000307977,4.00876499991864,5.292655999772251
5.412087999749929,1.5954439998604357,59.1413309997879,1.2510910001583397,15.079712999984622,0.7734969998709857,16.755807999987155,2.8648149999789894,5.165505000390112,1.5669840001501143,3.122797000221908,3.0991669995710254,3.7267530001699924,4.702200999949127
5.478238000068814,1.61609400017187,58.22599299997091,1.2547709997743368,14.306336000096053,0.7683170000091195,16.194273999892175,2.6777639999054372,4.659321000333875,1.5807839999906719,3.2207979997619987,3.134167999960482,3.696942999958992,4.068956000264734
