prisma-findMany,prisma-findMany-filter-paginate-order,prisma-findMany-1-level-nesting,prisma-findFirst,prisma-findFirst-1-level-nesting,prisma-findUnique,prisma-findUnique-1-level-nesting,prisma-create,prisma-nested-create,prisma-update,prisma-nested-update,prisma-upsert,prisma-nested-upsert,prisma-delete
11.934487000000445,6.4854230000000825,82.49572700000044,5.059494000000086,7.7706609999995635,4.612230000000636,8.232625000000553,5.620067000000745,13.003333999999995,5.133023000000321,12.734533999999258,9.200909999999567,12.792432999999619,7.574289999999564
16.57205900000008,9.688153000000057,94.4563250000001,10.744768999999906,13.741370000000643,8.735486999999921,13.840831000000435,11.389283999999861,22.427106000000094,15.971713999999338,18.55065099999956,15.994815000000017,28.482535000000098,11.91161700000066
27.327988000000914,15.172657999999501,96.58428999999887,15.944163999998636,22.9317800000008,16.35527700000057,21.975883999999496,16.277804999999717,40.20621200000096,16.256296999999904,34.83554800000093,27.96153199999935,39.86399900000106,18.470109999998385
12.287809999999808,6.370702000000165,83.96297700000105,6.198451000000205,9.972454999999172,5.441726000000926,8.996009000000413,6.078118999999788,16.251516000000265,6.678383999998914,13.913400999999794,10.582077999999456,14.372074999999313,8.727366999999504
17.828934999999547,9.993744999999763,90.43272900000011,10.433286999999837,16.847060000000056,10.318457999999737,16.71643899999981,12.918353999999454,29.283190999998624,10.319628000001103,22.555757000000085,18.480451000001267,27.11618599999929,13.861831000000166
21.50695900000028,15.28733000000102,93.75049199999921,15.526651000000129,23.04779100000087,15.527092000000266,23.44147299999895,15.868303000001106,36.8788399999994,15.763162000001103,34.36397500000021,26.344640999999683,36.82156000000032,17.856807000000117
11.60911599999963,5.751336999997875,80.78247700000065,4.856120999997074,7.695470999999088,4.101157000000967,7.962131000000227,5.4002049999980954,12.378840000001219,5.248875000001135,10.727820000000065,8.239144999999553,11.62559500000134,7.572530000001279
17.323393999999098,11.105975000002218,93.67467000000033,9.209681000000273,13.578509999999369,9.769194000000425,14.041712999998708,9.398494000000937,34.23344599999837,17.355084999999235,20.502065999997285,17.026503000000957,23.88861800000086,11.68424800000139
22.058285999999498,14.086592999999993,93.95901199999935,15.461612999999488,22.97045199999775,21.328021000001172,22.804722000000766,17.405305000000226,38.805005999998684,15.725044000002526,34.172177000000374,29.46153499999855,39.28108099999736,18.778364000001602
12.006570000001375,5.092293999998219,80.80047399999967,5.532676999999239,8.627856999999494,4.736340999999811,9.08856999999989,5.91012899999987,13.402200000000448,6.830534999997326,13.541040000000066,10.933701999998448,15.36109199999919,7.434528999998292
18.17344199999934,9.928485000000364,91.42192499999874,11.390266000002157,15.80111499999839,10.601552000000083,14.796817999998893,9.633892999998352,23.712555999998585,9.611783000000287,19.622871000003215,16.693500000001222,26.581825000001118,12.407971999997244
23.79733699999997,16.179176999998163,98.33924899999693,18.13502200000221,23.701187000002392,15.089559000000008,21.93537600000127,16.94101199999932,41.041911000000255,15.8626660000009,33.32393000000229,28.681948999997985,41.11201300000175,17.80291700000089
17.318484999999782,9.869814999998198,90.8015000000014,10.64458999999988,45.112450000000536,9.330071000000316,20.577735999999277,10.724829999999201,26.50110599999971,11.033863000000565,21.599522000000434,18.031889000001684,25.937141999998858,13.092917000001762
11.659777000000759,4.7309820000009495,82.31648600000335,4.650839999994787,7.86278200000379,4.49594999999681,7.970871999998053,20.774016999996093,15.734914000000572,5.719067999998515,11.36274499999854,8.885158999997657,12.483492999999726,7.19036700000288
22.968721999997797,14.89538800000446,94.88436899999942,15.379412000002048,22.851931000004697,15.97014499999932,24.14643100000103,17.271074000003864,39.32314999999653,17.58522699999594,40.34596700000111,27.603822999997647,37.54918799999723,18.83883500000229
16.714909999995143,10.064256000005116,89.28773199999705,11.667238000001817,15.229420999996364,10.092577000003075,15.331653000001097,12.820394000002125,26.141593000000285,10.396939999998722,23.364784000004875,22.394269000003987,23.467664999996487,12.309890999997151
11.138184000003093,4.7969819999998435,82.31660600000032,4.788991999994323,8.088653000006161,4.150197000002663,7.767512000005809,5.150224000004528,11.494806000002427,7.174298000005365,10.129987000000256,9.42039400000067,12.179551000001084,7.096117000000959
11.073513999996067,4.776522000000114,77.97616700000071,5.080143999999564,8.444297000001825,4.871123000004445,8.54212600000028,5.932168999999703,14.203682999999728,5.175054999999702,10.452870000000985,21.095719000004465,25.943573000004108,15.11699000000226
12.9144460000025,6.557532999999239,82.48576800000592,6.9715460000006715,10.946312000000034,6.068900000005669,10.15054699999746,6.752504999996745,16.613561000005575,7.257078000002366,14.201853999999003,12.252173000000766,16.916271999994933,8.856137999995553
23.723457000000053,15.242182000001776,94.42541699999856,15.990735999999742,22.95191199999681,17.231943999999203,23.77747800000361,16.617010000001756,46.22205699999904,17.919038,35.435404999996535,30.112601000000723,41.37797399999545,19.309267999997246
17.11598299999605,11.677018000002136,92.98269699999946,10.31507799999963,16.032926000007137,9.141029999998864,14.362545999996655,9.908735000004526,23.586245999998937,17.426516999999876,21.811154000002716,17.571756999997888,23.74486700000125,13.249706999995396
11.672236999998859,4.922101999996812,79.82456000000093,4.555360999998811,7.450809000001755,4.577669999998761,7.72268100000656,6.072691000001214,14.179034000000684,7.626420000000508,12.170130999998946,10.414960000001884,14.492555999997421,7.730630999998539
23.174543999994057,15.217871000000741,91.44279000000097,17.300466000000597,21.39146299999993,16.51191000000108,21.848805000001448,16.297278999998525,40.445449999999255,16.78399100000388,35.35146600000007,29.06094299999677,82.9738639999996,17.33329600000434
26.166235000004235,11.585267000002204,103.67743200000405,12.612694000003103,13.744840999999724,9.386333000002196,15.082890999998199,10.931062000003294,25.597530999999435,12.366372999997111,22.125317999998515,19.77103199999692,25.52987900000153,11.931629999999132
11.47893699999986,5.1015539999934845,82.79467199999635,4.662721000000602,6.793905000005907,4.0201970000052825,6.850156000000425,5.027364000001398,11.784867999995186,5.071623999996518,10.125636999997369,8.351255999994464,23.564605999999912,19.363569000001007
23.26920500000415,16.159367000000202,94.72868200000084,34.052237000003515,21.633263999996416,29.286905000000843,23.186484999998356,20.326665000000503,43.73233099999925,27.42282400000113,32.33985599999869,27.85745599999791,49.30087900000217,17.36190599999827
18.332162999999127,10.236377000001085,91.41800000000512,12.138221000001067,15.952656000001298,9.971247000001313,31.69309099999373,28.349518000002718,27.091151000000536,11.831079999996291,21.812604999999166,18.10737999999401,25.240168999996968,12.315691999996488
10.736990999997943,4.497159999998985,79.14600699999573,4.402970000002824,7.014256999995268,3.78094499999861,6.202770999996574,4.546419999998761,10.498610000002373,4.889432999996643,9.349172000002,8.12815500000579,10.127916999997979,6.295383000004222
11.244124999997439,4.993194000002404,78.29047200000059,4.895793000003323,7.195557999999437,4.298018999994383,7.4489099999991595,5.140653999995266,11.955419999998412,5.130903999997827,10.479380000004312,9.204901000004611,12.19662000000244,7.089106999999785
11.072793999999703,4.560229999995499,79.92451399999845,4.6552710000032675,7.135847000005015,4.203918000006524,6.840305999998236,5.978760000005423,12.356471999999485,7.26550899999711,10.833442000002833,8.70438699999795,11.063993999996455,6.814624999999069
23.191594999996596,15.039191000003484,93.58632300001045,15.738824999993085,22.076007999989088,14.959359999993467,22.550840000010794,16.86621200000809,39.10903999999573,15.333162999988417,33.65335399999458,29.321546000006492,38.52172699999937,17.504696999996668
22.87722300000314,14.513145999997505,93.6299629999994,11.434777000002214,15.645873000001302,9.840825999999652,21.10411000000022,10.601062000001548,26.830318000007537,11.123823999994784,22.08233800000744,21.28680100000929,25.200718000007328,12.690105000001495
11.48783800000092,5.342015999995056,80.9669189999986,6.731593999997131,11.996948999993037,5.990720000001602,9.52534399999422,9.375182000003406,17.53870800000732,9.058640000002924,17.00865299999714,13.332718999998178,18.04244100001233,12.453733000002103
23.85318799999368,15.52892399999837,98.902476999996,15.578433999995468,22.47646900000109,14.2345750000095,22.464910000009695,15.14545999999973,36.280801999993855,15.734435999998823,32.162243999991915,26.737218000009307,39.23267100000521,18.323902000003727
18.92964599998959,10.840102000001934,94.15000700000382,11.55734699999448,15.860985999999684,12.366122999999789,15.16408999999112,10.607050999999046,27.441502000001492,11.823808000001009,31.164787000001525,19.120867999998154,25.331038999996963,12.862906000009389
10.885462999998708,5.347716000003857,81.29553099999612,5.5524570000125095,7.865632000000915,4.381458999996539,7.684171000000788,5.287555000002612,12.562103000003844,5.6467069999926025,10.909971999994013,8.559166999999434,12.716983999998774,8.654737000004388
