prisma-findMany,prisma-findMany-filter-paginate-order,prisma-findMany-1-level-nesting,prisma-findFirst,prisma-findFirst-1-level-nesting,prisma-findUnique,prisma-findUnique-1-level-nesting,prisma-create,prisma-nested-create,prisma-update,prisma-nested-update,prisma-upsert,prisma-nested-upsert,prisma-delete
73.0917900000004,31.709946999999374,142.81528100000014,28.893770000000586,42.87389299999995,28.434027000000242,28.98848100000032,29.25940299999911,171.42185900000004,30.00738799999999,113.37674799999968,99.02811199999996,99.43628600000011,34.68274500000007
57.936540999999124,23.24555800000053,128.5251470000003,23.34096800000043,34.94458499999928,23.067746000000625,24.442763999999443,24.02737200000047,137.97252300000036,24.012861999999586,92.26002299999891,80.32561300000089,81.371360000001,29.440332999998645
58.93822700000237,29.68091600000116,125.71105900000111,28.70994900000005,43.60378599999967,29.605343999999604,29.488163000001805,29.785305000001244,170.073002000001,29.427322999999888,114.10574199999974,99.61163700000179,99.72623699999895,35.26301699999749
47.915241999999125,22.49670200000037,122.34758100000181,22.7792449999979,41.002190999999584,35.88049099999989,23.94488099999944,23.49909800000023,136.76159600000028,23.89155000000028,89.92770999999993,82.38856399999713,79.41053799999645,30.42359900000156
54.61013099999764,27.297891000001982,134.20986099999936,26.975518999999622,40.896081000002596,26.706138000001374,27.88704399999915,27.66812199999913,158.51601400000072,27.602122000000236,106.57969800000137,93.64722099999926,93.80522399999973,34.19848099999945
66.03594199999498,32.45003200000065,150.81209500000114,32.47199300000648,49.11584099999891,32.122041000002355,34.148353000004136,33.36565800000244,192.0176599999977,34.071772000002966,130.8161059999984,112.15861599999334,112.92068999999901,39.3450840000005
55.327078000002075,26.251235999996425,121.01683800000319,25.985874999998487,40.667270000005374,26.233366000000387,27.478713000004063,27.31481199999689,160.1798290000006,27.350382000004174,105.64863799999875,91.92156499999692,93.10287200000312,28.545460000001185
48.487498999995296,23.806211000002804,123.44031299999915,23.951421999998274,36.32635499999742,23.591709999993327,24.509385999997903,25.085089000000153,141.42184899999847,24.893237000003865,95.70155800000066,83.70949700000347,83.21506300000328,46.48437600000034
54.07022999999754,26.414866999999504,132.3164059999981,26.08551499999885,39.50558499999897,25.887494000002334,26.88252900000225,27.13724099999672,155.2808309999964,27.67840399999841,103.68021500000032,91.26700100000016,91.02816899999743,28.530589000001783
49.58703399999649,24.77973700000439,135.75919599999906,24.451175000001967,37.36889100000553,24.02237299999979,25.112828999997873,25.06991900000139,144.41473699999915,25.084709000002476,98.24002199999813,84.44492199999513,86.60784199999762,26.316255999998248
58.21070299999701,27.8420230000047,123.88464999999997,27.81429300000309,42.318499000000884,27.787102999995113,28.547867999994196,28.354157000001578,165.68737600000168,28.806939000001876,111.47894500000257,96.98765000000276,97.52563599999849,29.570044000000053
51.18730199999845,25.435348999999405,126.18097300000227,24.74010499999713,37.64217100000678,24.51592399999936,25.68392099999619,25.273048999995808,146.30112099999678,25.85258199999953,97.58345399999962,85.6670049999957,86.23487699999532,28.050584999997227
62.816219000000274,30.881772000000637,148.08926199999405,30.879250999998476,47.00586699999985,30.640439000002516,31.906807999999728,31.80763800000568,183.49839899999643,32.116679000006116,122.17282900000282,106.76211799999874,107.34260200000426,32.42127100000653
49.309699999997974,23.448557000003348,113.76208900000347,23.411568999996234,35.84403100000054,23.211456000004546,24.258773000001383,23.908300999995845,138.38562400000228,24.18064299999969,92.86199800000031,83.51830099999643,81.89151299999503,26.4487850000005
54.70167200000287,26.999079000001075,132.1770570000008,26.905848999995214,40.753108999997494,26.8018579999989,28.035344999996596,27.718292999998084,159.9868909999932,31.23477400000411,106.21039500000188,93.18937799999549,93.85830300000089,28.52177799999481
57.5305789999984,28.37490699999762,139.58204100000148,28.388028000001214,43.50984599999356,28.026035000002594,30.506788999999117,29.235882000000856,168.9649950000021,29.346912000000884,113.76527099999657,100.06192800000281,100.64263200000278,30.428898999998637
58.234613000000536,27.76780300000246,123.76302900000155,27.802544000005582,42.380080000002636,27.556812000002537,29.352791999997862,29.150133000002825,163.93762699999934,28.606109000000288,110.3787119999979,97.86373700000695,96.947871999997,30.763750999998592
48.49536600000283,23.174526999995578,123.46577899999102,23.255766999995103,34.78356399999757,22.704784000001382,23.972441000005347,23.57636000000639,135.04740599999786,23.314248000009684,89.98677099999622,79.1453870000114,80.38513499998953,25.136367999992217
50.29453700000886,24.926707999999053,127.02069999999367,24.64587599999504,38.089165000012144,24.5235040000116,25.880202999993344,25.29489800000738,146.10865199999535,26.07880400000431,98.78281299999799,85.54572400001052,86.83125099999597,26.90091900000698
56.81880500000261,27.860513999999966,135.76737200000207,27.56754199998977,42.39939000000595,27.364889999997104,28.795120000009774,28.374026999998023,163.95173799998884,28.306236999997054,112.14955200000259,96.01335700000345,96.48627999999735,29.899995999992825
62.33372800001234,30.86005099999602,157.9238919999916,30.622500999990734,47.1164870000066,30.395559999989928,32.04736799999955,31.520476000005146,186.81314199999906,31.395665000003646,121.66526900000463,107.38752400000521,106.61615000000165,32.640761000002385
54.84102300000086,26.519426999991992,131.88054899999406,26.613406000004034,41.112122999998974,26.8005589999957,27.96101399998588,27.08426000000327,157.33492799999658,27.378461000000243,106.23476700000174,91.96795200000633,92.2447850000026,29.539483000000473
48.05397399999492,23.532238999992842,123.08875500000431,23.559179000003496,37.39372100000037,23.278556999997818,25.08220699999947,24.679564999998547,138.91644000000088,24.296803999997792,95.25553100000252,83.83926500000234,82.15995400000247,26.01800299999013
62.29493599999114,30.913923000000068,144.30937000000267,30.723071000000346,47.40421000000788,30.640589999995427,33.22064600000158,31.53515600001265,182.7903559999977,31.68775800000003,123.29003599999123,107.32199299999047,107.12126299999363,33.134405000004335
49.61136199999601,23.548709000009694,127.16693900000246,23.462597999998252,36.28148400000646,23.44524800000363,24.94136699999217,24.28701299999375,139.3027710000024,24.25864200000069,92.91851899999892,81.71897000000172,81.08201800000097,26.575096000000485
56.7453749999986,27.726513000001432,138.00327400000242,27.697453000000678,42.986923000004026,27.389970999996876,29.162721999993664,28.255277000003844,163.79769400000805,28.473299000004772,109.20986200000334,95.69151499999862,96.66576999999234,30.067179000005126
59.96054300000833,29.64744500000961,141.11757100000978,29.52183499999228,44.94189400000323,29.495584999996936,30.716440000003786,30.075966999997036,174.78938000000198,29.89600700000301,115.73303099999612,101.36748699999589,102.05674099999305,31.661456000001635
49.45048099999258,24.359614000000875,131.75571599999967,24.7862160000077,38.72305899999628,24.064021999991382,27.057639999999083,25.38111000000208,142.86716300000262,24.89486699999543,95.77266399998916,83.79994299999089,84.60055899999861,27.076619999992545
54.40415099999518,26.8385280000075,132.23929900000803,27.36090200000035,41.542694000003394,26.51273700001184,28.385515999994823,27.561023000002024,159.43265300001076,27.648253999999724,105.71948800000246,92.64583000000857,93.43734199999017,29.493755000003148
53.91569899999013,26.628808000008576,130.40398200000345,26.682416999989073,40.157428999998956,26.294296000007307,27.539413999998942,28.735011000011582,157.26870100000815,27.323641999988467,105.30975299999409,91.3332209999935,92.12979799999448,28.04958500000066
49.15464100000099,23.321817000003648,136.92387100000633,24.196834000002127,36.15662499998871,23.198886999991373,23.84468099998776,24.001352999999654,144.53390599999693,24.104512999998406,94.00239599999622,80.99912800001039,81.81460699999298,25.070888999995077
51.20740499999374,25.102737999986857,128.43169100000523,24.860708000007435,37.3454400000046,24.5129750000051,25.33617100000265,25.551931000009063,147.28311299999768,25.57493099999556,98.40778200000932,86.53084300000046,86.1573100000096,26.370045999996364
57.49429099999543,28.62583999999333,137.10318299999926,28.213285999998334,42.85545399998955,28.421879000001354,29.28644300000451,29.18242199999804,168.11976500001037,29.06827199998952,112.50916699999652,98.1106609999988,99.73376199998893,30.242099000010057
57.03138800000306,28.190846999990754,139.85064799999236,27.655813999997918,41.6888270000054,30.413771000006818,28.248746999990544,28.559309999996913,164.34641299999203,28.807291000004625,111.26067899999907,97.20340600000054,98.27678200000082,29.727495999992243
50.535708999988856,24.245664000001852,113.72762399999192,24.12615399999777,36.551215999992564,25.311799999995856,24.845458000010694,24.630745000002207,141.96640199999092,25.078299000000698,95.75166600001103,83.45383499999298,83.13446300000942,26.64516799998819
62.17221599999175,30.781872000006842,144.1560579999932,30.494479999993928,46.55365499999607,30.548018999994383,31.967628999991575,32.0456889999914,181.43312800000422,31.368436000004294,122.98850300000049,106.25503400000161,107.22746199999528,32.41760200000135
54.41242000000784,27.4135510000051,132.08464699999604,26.74007800000254,40.55496900000435,26.421535000001313,27.58527199999662,27.562701999995625,159.65787999999884,27.414322000011452,107.81882600000245,92.68928500000038,93.55389000001014,28.44775700000173
46.803035000004456,23.234886999998707,121.34450600000855,22.864623999994365,34.753203999993275,22.891994999998133,23.725250000003143,23.673399999999674,138.47213499998907,23.796430000002147,90.94764499999292,79.69111900001008,80.08530099999916,24.85734699999739
46.906265999990865,22.156310999998823,120.97298099999898,22.21512100000109,33.363495999990846,21.818167999997968,23.19427700000233,22.698153000004822,129.15793099999428,23.23699599999236,86.63860000000568,75.97815799999807,76.603701,24.07299200000125
46.83496599999489,22.728744000007282,130.16678699999466,22.391201999998884,34.25169099999766,21.89963899999566,23.60696900000039,22.956665999998222,133.7185080000054,22.942774000010104,87.65518699999666,80.15869199999725,77.43920599999547,24.128662000002805
56.88887599999725,27.53598200000124,122.32930999998644,27.027588999990257,41.552055000007385,27.027849000005517,28.194075999999768,27.748402999990503,160.19492500000342,27.91497499999241,107.26930999998876,94.28165499999886,94.949729999993,29.766164999993634
48.499595000001136,23.039315000001807,112.73083500000939,22.801602999999886,34.78498499999114,22.614563000010094,24.055401000005077,24.289372000013827,135.67323999998916,24.00799199999892,90.39987100000144,78.74602399999276,79.98425100000168,24.750525999988895
47.43899000000965,23.278568000008818,121.67478900001151,22.91782499999681,35.28641800000332,22.59279300000344,24.279114000004483,23.40433900000062,135.26643899999908,23.799350999994203,91.41352099998039,79.59388999998919,79.41146000000299,24.826995999988867
65.06449499999871,32.09752000001026,150.51648999997997,31.94330899999477,48.56278700000257,31.29951599999913,32.79148399998667,32.69535400002496,188.3794840000046,33.05126599999494,125.42314199998509,112.54629599998589,109.83992999998736,33.55904799999553
