prisma-findMany,prisma-findMany-filter-paginate-order,prisma-findMany-1-level-nesting,prisma-findFirst,prisma-findFirst-1-level-nesting,prisma-findUnique,prisma-findUnique-1-level-nesting,prisma-create,prisma-nested-create,prisma-update,prisma-nested-update,prisma-upsert,prisma-nested-upsert,prisma-delete
7.264009999999871,1.846969999999601,64.38954699999977,1.461207999999715,2.799775000000409,1.3430669999997917,2.2785130000002027,3.334888000000319,7.449021999999786,2.2152420000002166,4.882746999999654,4.4541049999997995,4.512725000000501,3.5231290000001536
7.096589999999196,1.727230000000418,64.65581700000075,1.4978989999999612,2.9561159999993833,1.316647000001467,2.430694000000585,2.482584000001225,9.647883999999976,2.210482000000411,5.2034180000009655,4.575054999999338,4.645756000001711,4.0991830000002665
6.824937999999747,1.568368999998711,69.65325500000108,1.2712370000008377,2.7257250000002387,0.9939859999994951,2.200992000000042,2.2766630000005534,6.333645000000615,2.0681509999994887,4.351733999999851,3.616389999999228,4.060542999999598,3.575040000001536
6.568626000000222,1.5887179999990622,61.68195999999989,1.334338000000571,2.820476000000781,1.0678659999994125,2.2581430000009277,2.2343220000002475,6.540546000000177,2.2248529999997118,4.555244999999559,3.8333110000003217,4.059443000000101,3.7956709999998566
6.778177000000142,1.6321289999996225,61.73407099999895,1.3467669999990903,2.8195160000013857,1.098915999999008,2.32889299999988,2.2615920000007463,6.802077000000281,2.175441999999748,4.643996000000698,4.16507300000012,4.351404999999431,3.63904999999977
6.435096999999587,1.5231390000008105,61.7600309999998,1.8797810000014579,2.8970659999995405,0.9982949999994162,2.2943020000002434,2.2229719999995723,6.198265000000902,2.1252320000003238,4.322834000000512,3.755020999999033,3.80594100000053,3.831921000000875
6.687637000000905,1.6200090000002092,62.270463999999265,1.9606110000004264,2.8885059999993246,1.0671059999986028,2.315731999999116,2.519373999999516,6.248494999999821,2.134962000000087,4.314033999999083,3.968252000000575,3.9900219999999536,3.551680000000488
6.944028000001708,1.6282790000004752,65.82558300000164,1.3453780000018014,2.9622269999999844,1.0615760000000591,2.3475430000034976,2.180002000000968,6.478746000000683,1.9642509999976028,4.3321539999997185,4.054212000002735,4.062431999998807,3.6173200000012002
6.784658000000491,1.6113790000017616,60.78780600000027,2.4133230000006733,2.241232000000309,1.0395559999997204,1.835689999999886,2.3840630000013334,6.38979499999914,2.160831999997754,4.739766999999119,3.9033110000018496,4.165203000000474,3.19807800000126
6.53872599999886,1.649159000000509,61.080997000000934,1.285957000000053,2.2279020000023593,1.0415560000001278,1.8921510000000126,2.082752000002074,6.549846000001708,2.156861999999819,4.4750850000018545,3.915472000000591,4.043582999998762,3.107276999999158
