typeorm-findMany,typeorm-findMany-filter-paginate-order,typeorm-findMany-1-level-nesting,typeorm-findFirst,typeorm-findFirst-1-level-nesting,typeorm-findUnique,typeorm-findUnique-1-level-nesting,typeorm-create,typeorm-nested-create,typeorm-update,typeorm-nested-update,typeorm-upsert,typeorm-nested-upsert,typeorm-delete
9.931715999962762,2.1667920001782477,72.32065099989995,0.8639950000215322,2.8848460000008345,1.4590390000957996,2.7815660000778735,6.365246000001207,5.750472000101581,2.1847230000421405,3.4062289998400956,4.12892400007695,5.352240999927744,2.9127569999545813
6.414487000089139,1.219457000028342,60.94335599988699,0.8037439999170601,2.7815360000822693,0.6666540000587702,2.7896450001280755,3.2412679998669773,5.272029999876395,1.9837710000574589,3.370098999934271,4.015042999992147,4.922227999893948,3.218948000110686
7.907905000029132,1.2163869999349117,57.28886400000192,0.7240239998791367,3.2451080000028014,0.8192949998192489,3.0858680000528693,3.502199999988079,5.846492999931797,2.1589619999285787,3.9556130000855774,5.478130999952555,7.352881999919191,4.3463550000451505
4.298223999794573,1.1973670001607388,57.50394600001164,0.8517850001808256,2.8626069999299943,0.615633999928832,2.7053360000718385,3.2372080001514405,4.809386999811977,1.9167810000944883,3.416729000164196,3.40625,4.323694000020623,3.078448000131175
4.211163999978453,1.5104290000163019,57.91434799996205,0.754763999953866,2.825355000095442,0.5264230000320822,2.7158760000020266,3.0330469999462366,4.557036000071093,1.794579999987036,3.1539980000816286,3.230928000062704,3.887121999869123,3.2795479998458177
4.3353549998719245,1.0910259999800473,58.36763100000098,0.7673349999822676,2.1729129999876022,0.5828440000768751,2.170503000030294,2.9530569999478757,4.932687999913469,1.733479999937117,3.3176690000109375,3.4131889999844134,4.003712999867275,2.9104659999720752
4.330054000020027,1.8109110000077635,57.123793999897316,0.7870150001253933,2.396273999940604,0.6927239999640733,2.5156640000641346,2.931166000198573,4.775057000108063,1.953181000193581,3.3363079999107867,3.4621589998714626,4.137203000020236,2.8430960001423955
4.39043499995023,1.165476999944076,59.07070399983786,0.7751040000002831,2.420194000005722,0.6095940000377595,2.3670530000235885,3.0722679998725653,4.760266999946907,1.8370900000445545,3.4761999999172986,3.524619999807328,4.30064499983564,3.002076999982819
4.227204000111669,1.7831699999514967,58.1306100001093,0.6723140000831336,2.2974030000623316,0.5490829998161644,2.2678529999684542,2.989557000109926,4.6476060000713915,1.7920510000549257,3.330699000041932,3.2875889998394996,4.02775299991481,2.9603369999676943
4.234224000014365,1.0910660000517964,58.27640000008978,0.7490139999426901,2.5721340000163764,0.5706929999869317,2.4021540000103414,2.6938549999613315,4.570735999848694,1.5978290000930429,3.0485579997766763,3.1642879999708384,3.658981000073254,2.991567000048235
4.327433999860659,1.7211890001781285,56.302277999930084,0.8272039999719709,2.6903250000905246,0.7852539999876171,2.8730270001105964,3.0480070000048727,5.023357999976724,1.7963610000442713,3.484160000225529,3.5069000001531094,4.724616999970749,3.3293890000786632
4.2166740000247955,1.121635999996215,59.227665999904275,0.8122640000656247,2.656275999965146,0.5310229999013245,2.4871050000656396,2.5258039999753237,4.188944000052288,1.5803489999379963,2.9344160000327975,2.9312060000374913,3.8011719998903573,3.1999079999513924
4.2566139998380095,1.7043300000950694,57.248764999909326,0.6781939999200404,2.632255000062287,0.6244930000975728,2.696286000078544,4.108123000012711,4.905867999885231,1.8958109999075532,3.365159000037238,3.359349000034854,4.208583999890834,3.285767999943346
4.42079499992542,1.12200600001961,58.156750000081956,0.7240140000358224,2.743426000000909,0.6105740000493824,2.6688650001306087,3.2748290000017732,4.619055999908596,1.9107309998944402,3.448359000030905,3.3884289998095483,4.200874000089243,3.2339889998547733
4.128673000028357,1.8577209999784827,56.70524000003934,0.6579340000171214,2.732225999934599,0.5994630001951009,2.7179149999283254,3.154767000116408,4.3187339999713,1.9042799999006093,3.142187000019476,2.9551460000220686,3.731431000167504,3.050696999998763
4.342123999958858,1.0924070000182837,59.661898999940604,0.6672839999664575,2.7527060001157224,0.5639030002057552,2.73705599992536,2.7193849999457598,4.227823999943212,1.595818999921903,3.2130780001170933,3.1326270001009107,4.093432999914512,3.006266999989748
4.805317000020295,1.0903260000050068,60.188321999972686,0.7314339999575168,2.842925999779254,0.7678539999760687,3.1640279998537153,3.3793790000490844,4.998857999918982,1.8719599999021739,3.470130000030622,3.521218999987468,4.266003999859095,3.340929000172764
4.231634000083432,1.151926999911666,55.18049299996346,1.0132160000503063,3.1871879999525845,0.6096639998722821,2.912205999949947,3.038126999977976,4.355694999918342,1.7192200000863522,3.5525609999895096,3.237237999914214,4.220693999901414,3.200247999979183
4.090472999960184,1.4629280001390725,55.51947499997914,0.6956039997749031,2.088941999943927,0.5676929999608546,2.09534200001508,2.899546999949962,4.461714999983087,1.6724690000992268,3.2066590001340955,3.169757999945432,3.9341819998808205,2.734815999865532
4.156702999956906,1.1003570000175387,56.5940610000398,0.6791740001644939,2.205583000089973,0.5917940000072122,2.2266920001711696,2.7866650000214577,4.546065000118688,1.7844599999953061,3.625149999978021,3.4992790000978857,4.205193000147119,2.8368559998925775
4.249454000033438,1.4510780000127852,55.979416999965906,0.7713039999362081,2.3374030000995845,0.6274630001280457,2.3108439999632537,2.963876999914646,4.523096000077203,1.5372589998878539,3.196508000139147,3.4084999999031425,3.8912720000371337,2.7986050001345575
4.076551999896765,1.0433660000562668,55.63869499997236,0.6542739998549223,2.195261999964714,0.5120630001183599,2.2433929999824613,2.7089949999935925,4.12183399987407,1.6737200000789016,2.9071359999943525,2.9621260000858456,3.6729099999647588,2.8829160002060235
4.090322999982163,1.7331799999810755,55.31953199999407,0.8481840000022203,2.5301050001289696,0.7279839999973774,2.7491849998477846,3.2369679999537766,5.072499000001699,2.0479910001158714,3.622630000114441,3.8001210000365973,4.507395999971777,3.0027369998861104
4.203673999989405,1.924841000000015,54.19631600007415,0.7776349999476224,2.592964999843389,0.6308329999446869,2.5298150000162423,3.300719000166282,4.846756999846548,1.8757710000500083,3.2425279999151826,3.32715900009498,3.954712999984622,3.17055799998343
4.286704000085592,1.1238570001441985,55.2888030000031,0.7841640000697225,2.542953999945894,0.609152999939397,2.5442150000017136,2.971256999997422,4.71970699983649,1.8852809998206794,3.4021199999842793,3.486250000074506,4.11879300000146,3.171527999918908
4.22267400007695,1.4293390000239015,56.59517000010237,0.714153999928385,2.5760739999823272,0.5799729998689145,2.5834250000771135,2.808106000069529,4.258815000066534,1.654359000036493,3.009046999970451,3.141927999909967,4.188903999980539,2.8429160001687706
4.190164000028744,1.1221360000781715,57.88395699998364,0.6827739998698235,2.588115000165999,0.5454030002001673,2.553753999993205,2.683106000069529,4.331014000112191,1.5259890002198517,2.9885170001070946,2.936576999956742,3.7138010000344366,2.80608500004746
4.331363999983296,1.6708790000993758,57.00397399999201,0.8256349998991936,2.8440459999255836,0.5530329998582602,2.9130169998388737,7.505532999988645,12.047087999992073,1.848119999980554,3.1897680000402033,3.3140789999160916,4.0678329998627305,3.358229000121355
4.313323999987915,1.1856169998645782,55.2957639999222,0.8795149999205023,3.2025180000346154,0.640534000005573,2.7643049999605864,2.9327759998850524,4.323885000078008,1.466899000108242,2.9612269999925047,2.9595770000014454,3.751670999918133,2.832155999960378
4.160103000001982,1.504339000210166,55.788326000096276,0.6630140000488609,2.7657650001347065,0.531163000036031,2.728285999968648,2.7137949999887496,4.342135000042617,1.5462090000510216,3.1721380001399666,3.0591169998515397,3.518519999925047,2.9555760000366718
4.118362999986857,1.0608059999067336,58.34017099998891,0.718743999954313,2.856366000138223,0.5424929999280721,2.7407150000799447,2.6273550000041723,4.169863999821246,1.6897199999075383,2.7956560000311583,2.985977000091225,3.674231000011787,3.05388700007461
4.083702999865636,1.4904380000662059,56.72948199999519,0.6303340001031756,2.080391999799758,0.5179330001119524,2.019651000155136,2.6155540000181645,4.160203000064939,1.5881890000309795,2.8092559999786317,3.099718000041321,3.3560589998960495,2.733856000006199
4.169952999800444,1.1015870000701398,56.390550000127405,0.7920039999298751,2.2461520000360906,0.5546730000060052,2.1516429998446256,3.2019580001942813,4.5356459999457,1.8125109998509288,3.228427999885753,3.18879900011234,3.86827199999243,2.9933970000129193
